Price,Make,Model,Year,Mileage,Fuel Type,Body Type,Engine Size (Litres),Power
19995,Volkswagen,Polo,2019,55001,Petrol,Hatchback,1,65
26995,Volkswagen,Golf,2019,50001,Petrol,Hatchback,1,115
30995,Volkswagen,Passat,2019,51001,Diesel,Saloon,2,150
31495,Volkswagen,Tiguan,2019,41001,Diesel,SUV,2,115
12950,SEAT,Ibiza,2016,83383,Petrol,MPV,1,110
985,Toyota,Corolla,1999,,Petrol,Hatchback,1.8,
45995,Lexus,NX,2019,55732,Hybrid,SUV,2.5,197
49000,Toyota,Camry,2022,1,Hybrid,Saloon,2.5,218
18950,Hyundai,i20,2019,,Petrol,Hatchback,1.2,75
1200,Volkswagen,Golf,2007,340000,Petrol,Hatchback,1.4,
,Ford,Transit Custom,2016,216387.0284,Diesel,Van,2,
30995,Volkswagen,Passat,2019,61001,Diesel,Saloon,2,150
9945,Audi,A6,2011,243010.34,Diesel,Estate,3,
15995,Volkswagen,Polo,2016,47174,Petrol,Hatchback,1.2,90
30995,Volkswagen,Golf,2020,10001,Petrol,Hatchback,1.5,130
48495,Audi,A4,2022,,Diesel,Saloon,2,136
30995,Volkswagen,Golf,2020,17001,Petrol,Hatchback,1.5,130
1234,Toyota,Corolla,2021,54848,Petrol Hybrid,Hatchback,1.8,122
26995,Volkswagen,Golf,2019,47001,Petrol,Hatchback,1,115
27995,Volkswagen,Golf,2019,36001,Petrol,Hatchback,1,115
8950,Ford,Fiesta,2014,,Petrol,Hatchback,1.2,60
24495,Volkswagen,Golf,2019,77000,Diesel,Hatchback,1.6,115
25995,Volkswagen,Golf,2019,75001,Diesel,Hatchback,1.6,115
17495,Volkswagen,Polo,2018,50001,Petrol,Hatchback,1,65
37995,Volkswagen,Tiguan,2019,77001,Diesel,SUV,2,150
38995,Volkswagen,Sharan,2018,91001,Diesel,MPV,2,150
17949,Nissan,NV300,2017,133002,Diesel,Van,1.6,
16950,Hyundai,i30,2018,96400,Diesel,Hatchback,1.6,110
1234,Nissan,Micra,2005,548484,Petrol,Hatchback,1,
11200,Nissan,March,2015,15500,Petrol,Hatchback,1.2,
7250,Ford,Focus,2012,247000,Diesel,Saloon,1.6,95
42995,Volkswagen,Tiguan Allspace,2019,100001,Diesel,SUV,2,150
25900,Hyundai,Kona,2020,34499,Diesel,MPV,1.6,116
20495,Volkswagen,Golf,2017,76001,Petrol,Hatchback,1.2,110
19495,Volkswagen,Polo,2019,44001,Petrol,Hatchback,1,95
14350,Volkswagen,Polo,2016,116677.15,Petrol,Hatchback,1,60
23995,Volkswagen,Golf,2019,42501,Petrol,Hatchback,1,115
1443.78,Isuzu,D-Max,2014,144840.6,Diesel,Pick Up,2.5,
15750,Audi,S4,2004,111044.46,Petrol,Estate,4.2,
14950,Volkswagen,Passat,2016,217260.9,Diesel,Saloon,1.6,120
34995,Volkswagen,Passat,2020,60001,Diesel,Saloon,2,150
6000,Toyota,Landcruiser,2006,385000,Diesel,SUV,3,
2750,Opel,Astra,1992,91732.38,Petrol,Hatchback,1.4,
63990,BMW,5-Series,2021,20921.42,Petrol Plug-in Hybrid,Estate,2,
47990,Audi,A6,2019,62000,Diesel,Saloon,2,204
3950,BMW,5-Series,2007,254037.5377,Diesel,Saloon,2,
8950,Audi,A4,2013,263693.5777,Diesel,Estate,2,120
3950,Honda,Accord,2008,366.92952,Diesel,Saloon,2.2,
3350,KIA,RIO,2010,192882.6177,Diesel,MPV,1.5,
4450,Audi,A3,2009,104056.7057,Petrol,Hatchback,1.6,
87950,Audi,S6,2021,,Diesel,Saloon,3,435
3750,Volvo,S40,2009,255325.0097,Diesel,Saloon,1.6,
23950,BMW,6-Series,2013,185597.1355,Diesel,Coupe,3,313
4450,Vauxhall,Insignia,2013,225075.855,Diesel,Hatchback,2,
8942,Opel,Combo,2019,,Diesel,Van,1.5,
6350,Citroen,Dispatch,2014,311973.7777,Diesel,Van,1.6,
2450,Honda,Civic,2008,321.868,Diesel,Hatchback,2.2,
6950,Hyundai,ix35,2012,289443.0177,Diesel,SUV,1.7,115
9950,BMW,5-Series,2012,220246.2257,Diesel,Saloon,2,184
4350,Renault,Megane,2010,128509.0177,Petrol,Hatchback,1.6,
19950,Skoda,Octavia,2019,111647.9625,Diesel,Saloon,1.6,115
1200,BMW,3-Series,2008,281634.5,Diesel,Saloon,2,
2950,Volkswagen,Touran,2008,321.868,Diesel,MPV,1.9,
4100,Peugeot,5008,2010,270000,Diesel,MPV,1.6,
5950,Nissan,NV400,2012,321868,Diesel,Van,2.3,
4000,BMW,3-Series,2006,317039.98,Diesel,Saloon,2,
23000,Toyota,Hilux,2016,136793.9,Diesel,Pick Up,3,
24900,Skoda,Octavia,2019,49437.31546,Diesel,Saloon,1.6,115
3450,Ford,Transit,2011,197710.6377,Diesel,Van,2.4,
1950,Ford,S-MAX,2009,402.335,Diesel,MPV,1.8,
1950,Ford,Galaxy,2009,402.335,Diesel,MPV,1.8,
17350,Hyundai,Tucson,2016,196138.3125,Diesel,SUV,1.7,115
4450,Opel,Insignia,2013,225069.4177,Diesel,Hatchback,2,
25950,Audi,A4,2018,162543.34,Diesel,Saloon,2,150
3950,Opel,Corsa,2011,321.868,Diesel,Hatchback,1.2,
16500,Nissan,X-Trail,2016,188273.4679,Diesel,SUV,1.6,130
4950,Renault,Grand Scenic,2011,204147.9977,Diesel,MPV,1.5,110
8950,Hyundai,ix35,2012,194730.14,Diesel,SUV,1.7,115
7850,Mitsubishi,Lancer,2013,231744.96,Diesel,Saloon,1.8,150
6950,Ferrari,Other,1999,305536.4177,Petrol,Coupe,2,
29995,Volkswagen,Passat,2019,90001,Diesel,Saloon,1.6,120
13950,Skoda,Fabia,2018,102595.425,Petrol,Hatchback,1,110
6950,Fiat,Coupe,1999,305224.2057,Petrol,Coupe,2,
25495,Volkswagen,Golf,2019,64501,Diesel,Hatchback,1.6,115
22950,Renault,Grand Scenic,2018,137839.971,Diesel,MPV,1.5,110
4350,Opel,Astra,2010,264868.3959,Diesel,Hatchback,1.7,
19450,Renault,Master,2020,133060.2312,Diesel,Van,2.3,
2750,Volkswagen,Jetta,2007,208976.0177,Petrol,Saloon,1.6,
23995,Volkswagen,Golf,2018,46001,Petrol,Hatchback,1,110
18450,Ford,Focus,2018,61154.92,Diesel,Hatchback,1.5,95
33950,KIA,Sportage,2020,,Diesel,SUV,1.6,115
42995,Volkswagen,Tiguan,2020,19001,Petrol,SUV,1.5,150
47900,Ford,Focus,2017,90000,Petrol,Hatchback,2.3,350
19450,SEAT,Ateca,2017,130758.875,Diesel,SUV,1.6,115
10750,Ford,Transit Connect,2017,168000,Diesel,Van,1.5,
26450,Volkswagen,Golf,2021,21565.156,Diesel,Estate,1.6,115
13950,Nissan,Qashqai,2014,202776.84,Diesel,Hatchback,1.5,110
33950,Nissan,Qashqai,2022,7748.9721,Petrol,MPV,1.3,140
43995,Volkswagen,Tiguan,2020,48001,Diesel,SUV,2,150
23950,KIA,Sportage,2019,130356.54,Diesel,SUV,1.6,115
11550,Honda,Civic,2014,163000,Diesel,Hatchback,1.6,120
13950,Ford,Focus,2017,180246.08,Diesel,Hatchback,1.5,95
16950,Mazda,3,2019,139207.91,Diesel,Hatchback,1.5,105
23950,Mercedes,E-Class,2016,136793.9,Diesel,Saloon,2.1,136
35168,Renault,Captur,2022,0,Petrol,Crossover,1,90
29950,Mitsubishi,Pajero,2015,168000,Diesel,SUV,3.2,200
25750,BMW,5-Series,2017,183062.425,Diesel,Saloon,2,190
3950,Volkswagen,Golf,2008,266581,Petrol,Hatchback,1.4,
8250,Volkswagen,Passat,2013,347617.44,Diesel,Saloon,1.6,105
17000,Ford,Transit Custom,2018,193120.8,Diesel,Van,2,
8190,KIA,Ceed,2015,72557.0939,Diesel,Hatchback,1.6,
47450,Mercedes,CLA-Class,2020,46000,Hybrid,Coupe,1.3,218
27999,Citroen,Berlingo Multispace,2019,67592.28,Diesel,MPV,1.5,
23495,Nissan,Qashqai,2018,94951.06,Diesel,Hatchback,1.5,110
44440,Mercedes,CLA-Class,2020,29000,Diesel,Saloon,1.5,116
,Mercedes,E-Class,2022,0,Diesel,Saloon,2,194
33895,Mercedes,E-Class,2018,135000,Diesel,Saloon,2,194
27999,Volkswagen,T-Roc,2020,61154.92,Petrol,SUV,1.5,150
9250,SEAT,MII,2016,125000,Petrol,Hatchback,1,75
22750,Jeep,Compass,2018,77500,Petrol,SUV,2.4,170
19999,Renault,Captur,2018,48280.2,Diesel,SUV,1.5,
43400,Volkswagen,Tiguan,2021,28269,Diesel,SUV,2,150
49995,Jaguar,F-Pace,2019,76685,Diesel,SUV,2,180
2995,Toyota,Corolla,2008,256000,Petrol,Saloon,1.4,
12995,Volkswagen,Caddy,2014,64373.6,Diesel,MPV,1.6,75
5995,Alfa Romeo,Giulietta,2011,199558.16,Diesel,Hatchback,1.6,105
4795,Hyundai,ix20,2011,220000,Diesel,MPV,1.4,90
4495,Peugeot,308,2011,186683.44,Petrol,Hatchback,1.4,95
3250,Renault,Grand Megane,2013,355000,Diesel,Estate,1.5,90
43950,BMW,5-Series,2018,41116,Hybrid,Saloon,2,252
9995,Nissan,Micra,2016,89000,Petrol,Hatchback,1.2,80
18995,Mercedes,SLK-Class,2013,144000,Diesel,Cabriolet,2.1,204
9995,Nissan,Micra,2016,89000,Petrol,Hatchback,1,80
12995,BMW,3-Series,2013,214042.22,Diesel,Estate,2,143
9995,Mazda,CX-5,2013,202000,Diesel,SUV,2.2,150
19850,Honda,HONDA CIVIC,1997,,Petrol,Hatchback,,
1234,Audi,A4,2008,,Diesel,Saloon,2,
16950,Renault,Trafic,2017,199199.2772,Diesel,Transporter,1.6,
19800,Volkswagen,Golf,1990,85000,Petrol,Hatchback,1.8,
28700,BMW,M3,1998,175418.06,Petrol,Coupe,3.2,
6995,Honda,Civic,2012,207000,Diesel,Hatchback,2.2,150
67800,BMW,M3,1987,107825.78,Petrol,Saloon,,
10995,Toyota,Yaris,2016,129000,Petrol,Hatchback,1,68
28700,Mitsubishi,L200,2019,143231.26,Diesel,Pick Up,2.4,
9995,Opel,Corsa,2016,79000,Petrol,Hatchback,1.2,70
8995,Chrysler,Compass,2013,80467,Petrol,Estate,2,
12900,Citroen,C4 Picasso,2015,112911,Diesel,Hatchback,1.6,115
13995,Ford,Kuga,2014,112653.8,Diesel,SUV,2,140
11995,Toyota,SAI,2013,149000,Hybrid,Saloon,2.4,
14995,Ford,Focus,2017,68000,Diesel,Saloon,1.5,95
9995,SEAT,Altea,2015,118000,Diesel,MPV,1.6,105
6995,Nissan,Qashqai+2,2012,229000,Diesel,MPV,1.5,110
4995,Citroen,C4 Picasso,2011,210000,Diesel,MPV,1.6,110
23800,Subaru,Impreza,1995,191511.46,Petrol,Saloon,2,
32700,Subaru,Impreza,1998,191511.46,Petrol,Saloon,2,
48700,Subaru,Impreza,1998,59000,Petrol,Coupe,0.2,
2295,Mercedes,C-Class,2009,270000,Petrol,Saloon,1.6,
6995,Honda,CR-Z,2010,189902.12,Petrol Hybrid,Coupe,1.5,
11995,Toyota,Auris,2013,139000,Diesel,Hatchback,1.4,90
11995,Nissan,Qashqai+2,2013,173808.72,Diesel,MPV,1.5,110
13800,Nissan,Navara,2012,207604.86,Diesel,Pick Up,2.5,
7995,BMW,5-Series,2011,321000,Diesel,Saloon,2,184
14995,Ford,Kuga,2016,208000,Diesel,SUV,2,120
22800,Mercedes,C-Class,2015,228526.28,Diesel,Saloon,2.1,
52300,Nissan,GT-R,2009,86904.36,Petrol,Coupe,3.8,
13800,Peugeot,Partner,2018,117481.82,Diesel,Van,1.6,
69750,Audi,Q5,2022,11,Diesel,SUV,2,
9995,Volkswagen,Scirocco,2011,156105.98,Diesel,Hatchback,2,140
28900,Skoda,Superb,2018,93341.72,Diesel,Hatchback,2,
29800,Jaguar,F-Pace,2016,127137.86,Diesel,SUV,2,
13800,Peugeot,Partner,2018,117481.82,Diesel,Van,1.6,
23700,BMW,5-Series,2015,157715.32,Diesel,Saloon,2,190
22900,Toyota,Hilux,2014,191511.46,Diesel,Pick Up,3,
28700,Mercedes,CLA-Class,2017,1,Diesel,Saloon,2.1,136
23490,Citroen,Relay,2022,0,Diesel,Van,2.2,
40995,Volkswagen,Golf,2018,63891,Petrol,Hatchback,2,
19700,Audi,A3,2017,172199.38,Diesel,Hatchback,1.6,
29800,Audi,A4,2018,165762.02,Diesel,Saloon,2,
22800,Mercedes,C-Class,2014,199558.16,Diesel,Saloon,2.1,
4995,Volkswagen,Touareg,2007,203000,Diesel,SUV,2.5,
26995,Volkswagen,Crafter,2019,98280,Diesel,Van,2,
33500,Mercedes,AMG,2017,61187,Petrol Hybrid,Saloon,2,
6495,Volkswagen,Caddy,2012,228000,Diesel,MPV,1.6,
12999,Audi,A5,2011,167000,Diesel,Cabriolet,2,170
695,Chevrolet,Lacetti,2008,177000,Petrol,Saloon,1.4,
7995,SEAT,Ibiza,2015,192000,Diesel,MPV,1.2,75
7995,Opel,Vivaro,2014,233354.3,Diesel,Van,1.6,
9995,Volvo,V40,2013,160000,Diesel,Hatchback,1.6,115
7950,Ford,Grand C-MAX,2012,194730.14,Diesel,MPV,1.6,95
,Hyundai,i20,2019,35405.48,Petrol,Hatchback,1.2,
19495,Nissan,Micra,2020,6900,Petrol,Hatchback,1,100
56965,Hyundai,Ioniq 5,2023,0,Electric,Hatchback,,
1495,Peugeot,307,2006,177000,Petrol,Hatchback,1.4,
2650,Ford,Transit,2013,,Diesel,Minibus,2.2,
25400,Mercedes,200,2017,98000,Diesel,Saloon,2.1,136
44800,BMW,M3,2016,37014.82,Petrol,Saloon,3,
22800,Land Rover,Range Rover Sport,2011,199558.16,Diesel,SUV,3,
22224.15,Nissan,Navara,2019,156105.98,Diesel,Pick Up,2.3,
17950,Audi,A6,2016,220479.58,Diesel,Saloon,2,190
22700,Mercedes,C-Class,2015,233354.3,Diesel,Estate,2.1,170
6250,Volkswagen,Passat,2011,257.4944,Diesel,Saloon,2,140
15800,Nissan,Navara,2014,154496.64,Diesel,Pick Up,2.5,
19600,Audi,A3,2016,157715.32,Diesel,Hatchback,1.6,
46800,BMW,X5,2015,165762.02,Diesel,SUV,3,
5950,Hyundai,ix20,2012,146000,Diesel,MPV,1.4,90
36950,Mercedes,GLC-Class,2017,90001,Diesel,Estate,2.1,204
27950,Honda,HR-V,2019,33000,Petrol,SUV,1.5,130
15000,Mercedes,Sprinter,2017,184116.5427,Diesel,Van,2.1,
2500,Toyota,Avensis,2008,158000,Petrol,Saloon,1.6,
19995,Toyota,Prius,2017,103056,Hybrid,Hatchback,1.8,122
7250,Dacia,Logan,2016,236,Diesel,Estate,1.5,90
64975,BMW,5-Series,2021,71084,Diesel,Saloon,3,265
15990,KIA,RIO,2019,128747.2,Petrol,Hatchback,1.4,
10524.15,Ford,S-MAX,2014,116640.1352,Diesel,MPV,2,
14990,SEAT,Leon,2017,110000,Petrol,Hatchback,1.2,
5990,Hyundai,i30,2011,321868,Diesel,Hatchback,1.6,90
7950,Honda,Jazz,2013,96560.4,Petrol,Hatchback,1.2,90
6750,Opel,Corsa,2012,87000,Petrol,Hatchback,1,65
33950,Volkswagen,T-Roc,2022,1000,Petrol,SUV,1,110
16945,Renault,Clio,2021,56180,Petrol,Hatchback,1,100
12994,Volkswagen,Golf,2014,185074.1,Diesel,Hatchback,1.6,105
8250,Nissan,Qashqai+2,2011,152195.2838,Diesel,MPV,1.5,110
15750,Volkswagen,Passat,2016,156000,Diesel,Saloon,2,150
5495,Volkswagen,Golf,2009,227713.5633,Petrol,Hatchback,1.4,
8950,Mitsubishi,Mirage,2015,82074,Petrol,Hatchback,1,
9999,Ford,Focus,2017,204000,Diesel,Estate,1.5,95
9000,Porsche,944,1987,207604.86,Petrol,Hatchback,2.5,
37900,Volkswagen,Tiguan,2018,89100,Diesel,SUV,2,150
49950,BMW,2-Series,2022,4000,Petrol,Coupe,2,184
26494,SEAT,Ateca,2019,69534,Petrol,SUV,1,115
29495,Volkswagen,Golf,2019,78140,Electric,Estate,,136
1850,Opel,Insignia,2010,252666.38,Diesel,Saloon,2,
25500,Skoda,Superb,2017,104000,Diesel,Estate,2,150
24890,Volkswagen,Golf,2019,73176.6898,Diesel,Hatchback,1.6,
64900,Audi,Q5,2020,47736,Hybrid,SUV,2,
1995,Nissan,Micra,2003,95000,Petrol,Hatchback,1.2,
9950,Renault,Fluence,2015,118900,Diesel,Saloon,1.5,95
8950,Renault,Clio,2013,99000,Petrol,Hatchback,1.1,75
12950,Volkswagen,Polo,2014,67400,Petrol,Hatchback,1.2,90
16500,Peugeot,Partner,2020,21000,Diesel,MPV,1.5,
24995,Honda,HR-V,2018,43006,Diesel,SUV,1.6,120
5750,Ford,Fiesta,2011,219050,Diesel,Hatchback,1.4,70
,Mercedes,Vario,2006,102391,Diesel,Minibus,4.2,
8500,Volkswagen,Golf,2013,289000,Diesel,Hatchback,1.6,105
10995,Nissan,Qashqai,2015,236452.2795,Diesel,Hatchback,1.5,110
36950,BMW,6-Series,2016,112653.8,Diesel,Coupe,3,313
9950,BMW,5-Series,2010,311536.0372,Diesel,Saloon,3,
13250,Ford,Transit Custom,2017,205000,Diesel,Van,2,
542,Toyota,Hilux,2012,,Diesel,Pick Up,3,
11990,Honda,Jazz,2014,92849.26196,Hybrid,Hatchback,1.5,
14250,Volkswagen,Golf,2014,95000,Petrol,Estate,1.2,110
,Land Rover,Range Rover Sport,2019,101003,Hybrid,SUV,2,404
19900,Mini,Cooper,2016,173808.72,Diesel,Hatchback,2,
18900,Skoda,Octavia,2018,117000,Diesel,Saloon,1.6,90
16500,Volkswagen,Polo,2019,49000,Petrol,Hatchback,1,65
8650,Volkswagen,Golf,2013,220479.58,Diesel,Hatchback,1.6,105
13950,Nissan,Qashqai,2014,115000,Petrol,Hatchback,1.2,115
5200,Nissan,Qashqai,2011,214525.022,Diesel,Hatchback,1.5,110
18000,Mitsubishi,L200,2015,180000,Diesel,Crew Cab,2.5,
3950,Opel,Vivaro,2006,276000,Diesel,Crew Cab,2.5,
2500,Toyota,Corolla,2006,321868,Diesel,Hatchback,1.4,
8950,Dacia,Duster,2015,159862,Diesel,SUV,1.5,110
15500,Citroen,Relay,2019,170047.6924,Diesel,Van,2,
11450,KIA,Sportage,2014,207604.86,Diesel,SUV,1.7,115
2200,Ford,Transit,2007,341931,Diesel,Van,1.8,
20400,Volkswagen,Polo,2020,15500,Petrol,Hatchback,1,
3250,Fiat,Doblo,2012,133.57522,Diesel,Van,1.2,
9500,Toyota,Vitz,2016,102997.76,Petrol,Hatchback,1,68
19500,Audi,A3,2016,185074.1,Diesel,Saloon,2,150
14650,Nissan,Serena,2014,122309.84,Petrol Hybrid,MPV,2,
11995,Nissan,Note,2016,111755,Petrol,MPV,1.2,
5250,Toyota,Auris,2010,215000,Diesel,Hatchback,1.4,
3950,Ford,Fiesta,2009,199800,Petrol,Hatchback,1.2,
20995,Honda,VEZEL,2016,80518,Hybrid,MPV,1.5,
79990,Land Rover,Range Rover Sport,2019,79203.6681,Petrol Plug-in Hybrid,SUV,2,
5995,Ford,Focus,2011,249700.3664,Diesel,Saloon,1.6,95
2000,Citroen,C4 Picasso,2007,204386.18,Diesel,MPV,1.6,
5350,Ford,Kuga,2011,240,Diesel,Van,2,
21001.5,Audi,RS4,2006,149993.7067,Petrol,Saloon,4.2,
29777,KIA,Sportage,2019,9275,Diesel,SUV,1.6,115
20995,Volkswagen,Scirocco,2016,59128,Diesel,Hatchback,2,150
7850,Volkswagen,Up!,2013,70810.96,Petrol,Hatchback,1,
7950,Renault,Megane,2013,217260.9,Diesel,Hatchback,1.5,110
27750,Volkswagen,Tiguan,2018,156303.9288,Diesel,SUV,2,150
1500,Volkswagen,Polo,2005,290000,Petrol,Hatchback,1.2,
9999,Ford,Focus,2017,204000,Diesel,Estate,1.5,95
16250,Nissan,Qashqai,2018,138074.9346,Diesel,Hatchback,1.5,110
2250,Mercedes,C-Class,2006,164000,Petrol,Coupe,1.8,
4250,BMW,1-Series,2008,131000,Petrol,Hatchback,1.6,
45900,Audi,A6,2019,66563,Diesel,Saloon,2,204
17650,SEAT,Ateca,2018,205995.52,Diesel,SUV,1.6,115
23995,Hyundai,Kona,2021,47217,Petrol,MPV,1,120
32000,Audi,A6,2017,45501,Diesel,Saloon,2,190
,Skoda,Kodiaq,2021,26000,Diesel,SUV,2,150
17491.5,BMW,3 series,1991,120000,Petrol,Coupe,2.5,
19450,Ford,Transit,2017,137421.5426,Diesel,Van,2,
29499,Audi,A6,2018,186856,Diesel,Estate,2,190
11900,Skoda,Octavia,2015,131066.2589,Diesel,Saloon,1.6,105
8250,Mazda,3,2013,169688.8096,Diesel,Saloon,1.6,115
37900,Audi,A8,2017,127131.4226,Diesel,Saloon,3,262
35500,Volkswagen,Passat,2020,60717,Diesel,Saloon,2,150
35950,KIA,Sportage,2022,11500,Diesel Hybrid,Van,1.6,
36950,Audi,A8,2016,178636.74,Diesel,Saloon,3,
18450,Dacia,Duster,2019,57500,Petrol,SUV,1.6,115
17900,BMW,3-Series,2015,101367.4986,Diesel,Saloon,2,116
17500,Citroen,Berlingo Multispace,2017,25749.44,Diesel,MPV,1.6,
37995,Volkswagen,Caddy,2022,0,Diesel,MPV,2,
24750,Land Rover,Discovery,2014,260000,Diesel,SUV,3,256
5800,KIA,Venga,2010,102997.76,Diesel,MPV,1.4,
7995,BMW,1-Series,2012,203581.51,Diesel,Coupe,2,143
13750,Subaru,GT-Series,1999,292095.21,Petrol,Saloon,2,
10950,Vauxhall,Insignia,2016,161477,Diesel,Hatchback,2,
14950,Land Rover,Discovery,2009,160934,Diesel,Estate,2.7,
31900,Volkswagen,Golf,2021,35000,Petrol,Estate,1.5,130
25588,Renault,Clio,2022,0,Petrol,Hatchback,1,72
1,Audi,Q3,2019,33365,Diesel,MPV,2,
8950,Opel,Mokka,2014,117000,Diesel,SUV,1.7,130
7250,Peugeot,508,2014,181232.6054,Diesel,Estate,1.6,115
21000,Mercedes,C-Class,2015,127300,Diesel,Saloon,2.1,170
14950,Mini,ONE,2016,48000,Diesel,Hatchback,1.5,
44750,BMW,5-Series,2019,56005.032,Diesel,Saloon,2,190
22950,BMW,5-Series,2005,95400,Petrol,Saloon,4.8,
32500,Audi,A7,2016,60000,Diesel,Hatchback,3,218
55950,BMW,5-Series,2020,67429.73666,Diesel Hybrid,Estate,2,
38950,BMW,5-Series,2018,104949.8894,Petrol Hybrid,Saloon,2,
31500,Volkswagen,Golf,2018,,Petrol,Estate,2,230
37500,BMW,5-Series,2019,67983,Diesel,Saloon,2,
71000,Porsche,911,2003,141300.052,Petrol,Coupe,3.6,
48750,BMW,1-Series,2020,33796.14,Petrol,Hatchback,2,306
55900,BMW,X5,2018,70810.96,Diesel,SUV,3,
31950,BMW,5-Series,2018,120004,Diesel,Saloon,2,190
29500,Audi,S3,2014,105000,Petrol,Hatchback,2,265
55950,BMW,5-Series,2020,67429.73666,Diesel,Estate,2,
37950,BMW,5-Series,2018,104612,Petrol Hybrid,Saloon,2,
19250,Ford,Mondeo,2017,157000,Diesel,Hatchback,2,150
36950,BMW,5-Series,2018,90491,Petrol Hybrid,Saloon,2,
34750,Opel,Movano,2022,3999,Diesel,Van,2.2,
12945,Fiat,500,2017,72000,Petrol,Hatchback,1.2,69
28950,Audi,A5,2017,179602.344,Diesel,Hatchback,2,190
37950,BMW,5-Series,2019,84862,Diesel,Saloon,2,190
41750,Audi,Q5,2018,136000,Diesel,SUV,2,190
16950,Nissan,Qashqai,2016,122473.9927,Diesel,Hatchback,1.5,110
22000,BMW,5-Series,2016,193120.8,Diesel,Saloon,2,190
,Porsche,Boxster,2004,83685.68,Petrol,Cabriolet,3.2,
44000,BMW,5-Series,2019,47000,Diesel,Saloon,2,190
43500,BMW,5-Series,2019,70810.96,Diesel,Saloon,2,190
15995,Ford,Kuga,2014,87461.19164,Diesel,SUV,2,140
25950,Opel,Grandland X,2020,14878,Petrol,MPV,1.2,130
3800,Ford,Transit,2011,196000,Diesel,Van,1.8,
4850,Mazda,5,2011,205000,Diesel,MPV,1.6,115
15495,Renault,Captur,2017,116402,Diesel,Hatchback,1.5,90
6999,Volvo,V40,2013,267150.44,Diesel,Hatchback,1.6,115
20000,SEAT,Ateca,2017,136000,Diesel,SUV,1.6,115
,Peugeot,Partner,2017,245041.3271,Diesel,MPV,1.6,
199000,Peugeot,5008,2021,200,Diesel,MPV,1.5,
16950,Nissan,Note,2020,104002,Petrol,Hatchback,1.2,
2295,Peugeot,207,2008,236785.4129,Petrol,Estate,1.4,
19900,Audi,A6,2015,196267,Diesel,Saloon,2,150
19995,Toyota,Prius,2017,108669,Hybrid,Hatchback,1.8,122
17950,Dacia,Sandero,2021,21000,Petrol,Hatchback,0.9,90
12450,Nissan,Juke,2015,105157,Diesel,SUV,1.5,110
17450,Toyota,Prius,2017,112858,Petrol Hybrid,Hatchback,1.8,
13999,Skoda,Octavia,2017,184495,Diesel,Saloon,1.6,110
20950,Ford,Transit,2017,101388.42,Diesel,Van,2,
29792,Mini,Cooper,2020,15536.56836,Petrol,Hatchback,1.5,
950,Nissan,Almera,2005,162143,Petrol,Hatchback,1.5,
10500,Ford,Fiesta,2016,185074.1,Petrol,Hatchback,1,65
29900,Volkswagen,Tiguan,2017,81000,Diesel,SUV,2,
27950,BMW,5-Series,2016,105970,Diesel,Estate,2,
21950,Audi,A3,2017,137560,Diesel,Hatchback,1.6,110
6700,Suzuki,Swift,2011,136793.9,Petrol,Hatchback,1.2,94
14499,Toyota,Aqua,2018,101388.42,Petrol Hybrid,Hatchback,1.5,
16950,Citroen,Dispatch,2018,28904,Diesel,Van,1.6,
16699,Volkswagen,Polo,2017,24140.1,Petrol,Hatchback,1.2,
16999,Audi,A3,2015,107825.78,Petrol,Hatchback,1.4,
17999,Audi,A3,2015,104607.1,Petrol,Hatchback,1.4,
14499,Toyota,Prius,2013,107825.78,Petrol Hybrid,MPV,1.8,136
52799,Audi,Q3,2023,,Hybrid,SUV,1.4,
11999,Volkswagen,Polo,2014,72420.3,Petrol,Hatchback,1.2,60
1150,Hyundai,Coupe,2006,157000,Petrol,Coupe,1.6,
11056.5,Volkswagen,Passat,2014,73000,Diesel,Coupe,2,
21995,Volkswagen,Golf,2018,58685,Petrol,Hatchback,1,110
32900,KIA,Sportage,2020,25522,Diesel,SUV,1.6,115
10500,Dacia,Duster,2016,123000,Diesel,SUV,1.5,110
7000,Suzuki,Swift,2015,119500,Petrol,Hatchback,1.2,94
12490,Mazda,2,2016,114224.5158,Petrol,MPV,1.3,63
9995,Ford,S-MAX,2013,214759.9856,Diesel,MPV,2,140
69888,Toyota,Highlander,2021,17476,Hybrid,Estate,2.5,246
10749,Renault,Captur,2014,97449,Petrol,Hatchback,1,90
5300,Renault,Trafic,2015,,Diesel,MPV,1.6,
29995,Mitsubishi,Outlander,2018,118800,Diesel,SUV,2.3,150
8995,SEAT,Ibiza,2014,147411,Diesel,MPV,1.2,75
32450,Skoda,Karoq,2018,43000,Diesel,Estate,2,150
18950,Mini,Cooper,2016,85000,Diesel,Cabriolet,1.5,
51950,Porsche,Macan,2017,137000,Diesel,SUV,3,258
21950,Mercedes,GLA-Class,2015,99000,Diesel,SUV,2.1,136
19995,Toyota,Camry,2016,116924,Hybrid,Saloon,2.5,152
52950,Land Rover,Discovery,2018,131000,Diesel,SUV,2,240
16950,SEAT,Leon,2016,167371.36,Diesel,Hatchback,2,184
16500,Volkswagen,Touareg,2011,265541.1,Diesel,SUV,3,
34995,Volkswagen,Golf,2018,59117.49556,Petrol,Hatchback,2,230
12995,Fiat,500,2017,58512,Petrol,Hatchback,1.2,69
35168,Renault,Captur,2022,0,Petrol,Crossover,1,90
